,Date Created,Number of Likes,Tweets
8339,2022-10-02 11:22:05+00:00,0,DASAR BUZZER LAKNAT!!! Masih aja ada yang ngebelain Polisi dalam Tragedi di Kanjuruhan https://t.co/H8AB6AJkpq
8340,2022-10-02 11:21:50+00:00,5887,"Tim investigasi PSSI dipimpin oleh Iwan Bule (Purnawirawan Polisi), akan bekerjasama dengan Kapolri dengan jajarannya (Polisi) untuk mengusut dan menginvestigasi Tragedi Kanjuruhan yang salah satunya akibat metode penguraian massa yang keliru dari Polisi.

Baguss 😂😂"
8341,2022-10-02 11:20:58+00:00,0,"Hentikan Liga. Pecat seluruh pihak yg terlibat pada laga Arema vs Persebaya mulai dari pejabat tertinggi sampai yg terendah; Ketum PSSI, Panpel, Seluruh Oknum Polisi &amp; TNI yg bertugas di stadion Kanjuruhan. Mereka ga becus jadi penyelenggara, mereka pembunuh. #kanjuruhanberduka"
8342,2022-10-02 11:20:31+00:00,0,Polisi harus bertanggun jawab atas kematian para korban! #kanjuruhan #aremania #ripsepakbolaindonesia #KanjuruhanDisaster #PSSI #POLISI #DukaUntukKanjuruhan #Malang #ripsepakbolaindonesia
8343,2022-10-02 11:20:06+00:00,0,"Di Retweet Sebanyak-banyaknya ya‼️
.
#SobatAniesNasional #SaveAniesBaswedan Anya Bobby Pemuda Pancasila Arema Bonek Kanjuruhan Arema FIFA Banned Polisi Gas Air Mata Jancok Iwan Bule Kapolda Jatim Indosiar Penanganan Korban Marc https://t.co/Lms3TyTmIy"
8344,2022-10-02 11:19:58+00:00,133,"Pemakaman suporter korban Polisi Kontol Goblok Pembunuh pake Gas Air Mata di Kanjuruhan

Ada kembang Mayang, artinya korban msh bujang

2 Oktober Penanganan Korban 
FIFA Banned U-20 Indosiar
A.C.A.B Isilop Bonek Liga 1 Fabio
Menpora Baim Sidoarjo Marc
Pecat Iwan Bule Jabar 1 TVRI https://t.co/0tyv3ehUnL"
8345,2022-10-02 11:18:41+00:00,0,"Pak @ListyoSigitP  Mohon jangan disalahkan tindakan polisi di lapangan menggunakan Gas Air Mata pada Tragedi Stadion Kanjuruhan Malang. Peristiwa tersebut terjadi bukan pada saat pertandingan sepakbola, tetapi tindakan Anarkis setelah pertandingan. Bravo Polri...👍👍👍"
8346,2022-10-02 11:18:10+00:00,0,"Tragedi di Stadion Kanjuruhan, Mahfud MD : Polisi Sudah Usulkan Pertandingan Sore Dan Penonton Sesuai Kapasitas Stadion https://t.co/ldDk6rNNJB"
8347,2022-10-02 11:17:36+00:00,1,"20 juta subscriber Baim dan Paula bisa masuk kategori goblok bin tolol karena mau disajikan tayangan youtube sampah, mereka berani prank polisi. disisi lain ada polisi yg ""terpaksa"" pakai gas air mata di kanjuruhan. segera unsubscribe chanel mereka biar kalian jadi smart"
8348,2022-10-02 11:17:23+00:00,1,"ISTILAH KATA, ""SETIAP KATA ADALAH DO'A""

Dan tidak pakai lama langsung di acc tanpa survey

RIP 
Indosiar
FIFA
Banned
Kanjuruhan
Polisi
Aparat
Arema
Gas air mata

@FIFAcom SILAHKAN SANKSI!! https://t.co/8LVjmaG7tJ"
8349,2022-10-02 11:17:23+00:00,0,"Tragedi Kanjuruhan terjadi jam 22.00, tim medis tidak bisa masuk evakuasi korban sampai mendapat izin dari Polisi, jam 24.00 baru masuk.
Gila, 2 jam hilangkan puluhan ratusan nyawa manusia...
Kontol kalian lah
Polisi
Indosiar"
8350,2022-10-02 11:17:17+00:00,0,"Mau pertandingan digelar pagi, siang, sore,malam, subuh kalau gak ada Gas Airmata dari polisi yg masuk stadion ya aman-aman saja. 

Mau ngeles apa lagi coba? 

Polri soal Gas Air Mata di Tragedi Kanjuruhan: Kita Evaluasi https://t.co/C8dP6E8voh"
8351,2022-10-02 11:17:06+00:00,0,Sangat PRESISI memang dalam menembak gas air mata &amp; melakukan kekerasan sampai ngebunuh warga. Sejarah mencatat Anda sebagai pemimpin tertinggi Polisi yg bertugas di Kanjuruhan semalam! https://t.co/o7LdMP2iZq
8352,2022-10-02 11:16:53+00:00,15,"Harus ada komite independen atau semacam Tim Pecari Fakta utk usut tuntas Tragedi Kanjuruhan. Kalo yg megang Polisi, Kemenpora, PSSI, atau Liga, nanti hasilnya mereka menyatakan diri sebagai pahlawan."
8353,2022-10-02 11:16:24+00:00,2,"Beritanya sudah sampe mana"" 🥲

#praykanjuruhan #prayforarema #kanjuruhan #aremania #Indonesia #ripsepakbolaindonesia #KanjuruhanDisaster #persebaya #polisi #DukaUntukKanjuruhan #Malang https://t.co/thwJAlcPGF"
8354,2022-10-02 11:16:14+00:00,1,"Akibat Tragedi Kanjuruhan, 10 Mobil Polisi dan 3 Kendaraan Pribadi Rusak https://t.co/HZga730ZIx"
8355,2022-10-02 11:15:15+00:00,2,Innalillahi .. Polisi Trenggalek wafat gak ada yang mau doain ya netijen? Asal polisi benci ya benci aja #kanjuruhan
8356,2022-10-02 11:14:47+00:00,0,"Baik itu supporter yg berlari kelapangan karena gak terima kekalahan dalam suatu pertandingan
Maupun polisi yg gak mikir pake otak nyemprot gas air mata, semuanya gak ada yg mau di salahkan, 
Dan selalu ada kata ""SEANDAINYA""

#persebaya #aremania #kanjuruhan #Indonesia"
8357,2022-10-02 11:14:04+00:00,20,"Belasungkawa Tragedi Kanjuruhan, Bobotoh dan Polisi di Bandung Gelar Shalat Gaib untuk Para Korban https://t.co/Cfa2r6ySbO https://t.co/Ai1mxB5hNu"
8358,2022-10-02 11:14:00+00:00,0,"Kyanya klo polisi di yang tugas di stadion Kanjuruhan sama Aremania nya di kirim ke Papua buat perang sama KKB pasti lebih berguna bagi Nusa dan bangsa , sama2 brutal dan g pke otak. !!!"
8359,2022-10-02 11:13:56+00:00,0,Wah ini iring-iringan pejabat polisi menuju kanjuruhan lewat. Ada mobil RI 4x juga ikut iringan
8360,2022-10-02 11:13:36+00:00,0,"Polisi Tembakkan Gas Air Mata, Berikut Regulasi Keselamatan dan Keamanan FIFA di Stadion.

Surabaya (https://t.co/ksziGGp1k3) – Sebuah kabar duka datang dari Liga 1 Indonesia 2022 antara… https://t.co/Ggi73Z3Po8 #Ragam #Arema #aturan #fifa #kanjuruhan via @beritajatimcom"
8361,2022-10-02 11:13:10+00:00,0,"Respon polisi berlebihan dg menembakkan gas air mata ke tribun ada ribuan anak2 dan perempuan disana

#kanjuruhan"
8362,2022-10-02 11:12:24+00:00,0,"Soal Kerusuhan Liga 1 di Stadion Kanjuruhan, Polisi Akan Evaluasi Penggunaan Gas Air Mata https://t.co/jhFDx6TP7k"
8363,2022-10-02 11:12:09+00:00,1,@kompascom Tiga th lalu. Polisi sudah tahu. Bahwa senjata api dan gas air mata tidak boleh masuk stadion. Tapi kenapa di #kanjuruhan kemarin gas air mata malah dipakai menembaki penonton di tribun..???? @PSSI @jokowi @mohmahfudmd @MataNajwa @NajwaShihab https://t.co/opObylu856
8364,2022-10-02 11:12:00+00:00,0,Kronologi Tragedi Kanjuruhan Versi Polisi https://t.co/ddC4188ffy
8365,2022-10-02 11:11:51+00:00,0,"Rekomendasi Polisi Ditolak Sebelum Tragedi Kanjuruhan, PSSI Buka Suara https://t.co/3zhjXYeKjD"
8366,2022-10-02 11:11:47+00:00,1,"@ramaperdan4 @sumantoSzN @txtdrberseragam Aku sih gatau ya ada musuh apa engga, ga ada bela siapa-siapa juga. Tapi dari video yang beredar supporter yg masuk nyerang staf lapangan, pemain dan Polisi. Tp ini ngapa jadi pada nyerang gue anjir. Heran banget. Gue bukan polisi yg di Kanjuruhan jd ga ngerti mo Rep apaan anjir"
8367,2022-10-02 11:11:37+00:00,0,@ListyoSigitP Tolong diselidiki apa alasan Polisi menembakkan gas air mata kepada kerumunan Suporter di Stadion Kanjuruhan.
8368,2022-10-02 11:11:07+00:00,0,"@syahirnudin21 @gamer97ku @Ronaldputra10 @fifamedia Ngaca idiot sebelum ngatain negara orang ga bertamadun lagi pula baca berita yang bener biar ga sotoy, korban di kanjuruhan gara"" Polisi nembak gas air mata bukan karena ribut, dasar idiot 🐷 https://t.co/lJU6jgnNis"
8369,2022-10-02 11:10:36+00:00,1,"1 Oktober 4 orang dibantai OPM, 2 Oktober 180 Orang mati karena kekerasan Gas Air Mata oleh polisi, masihkah percaya polisi humanis &amp; pengayom masyarakat sementra kenyataan jauh dari melindungi.
#kanjuruhan #PrayForKanjuruhan #reformasiPOLRI"
8370,2022-10-02 11:09:12+00:00,0,"Tandai &amp; Telusuri Identitasnya Pak @ListyoSigitP !! Dikira Tsubasa Sledding Orang?? 😂

#kanjuruhan #aremania #Indonesia #KanjuruhanDisaster #ripsepakbolaindonesia #Malang #kanjuruhanberduka #stadionkanjuruhan #polisipembunuh #polisi https://t.co/JDfjRpUjNW"
8371,2022-10-02 11:08:56+00:00,18,"Tragedi Kanjuruhan, Hukum Semua yang Bersalah, Termasuk PSSI &amp; Polisi #TragediKanjuruhan
#PrayForKanjuruhan 
https://t.co/jEKYnK7SWE"
8372,2022-10-02 11:08:30+00:00,0,"Setuju gak sih, semisal di bentuk polisi satgasus sepakbola ,jadi memang polisi seperti ini memang didik khusus untuk pengamanan dalam olahraga terkhusus sepakbola

#kanjuruhan 
#FIFA 
#polisi"
8373,2022-10-02 11:07:00+00:00,4,"Pray for Kanjuruhan 🥀
salah satu supporter tolok (tolol n goblok) yg memicu kerusuhan yg menyebabkan banyak korban. 

#PrayForKanjuruhan 
aremania
FIFA
bonek
banned
UNESCO
PSSI
panpel
polisi
pembunuh https://t.co/TBNhgvAYZD"
8374,2022-10-02 11:06:51+00:00,0,"Korban Selamat Kerusuhan Kanjuruhan Beri Kesaksian, Banyak yang Sesak Napas Usai Polisi Tembakkan Gas Air Mata #Liga1 #KanjuruhanDisaster https://t.co/Azlp2PYDoQ"
8375,2022-10-02 11:06:31+00:00,235,"@ListyoSigitP Pernyataan dukacita saja tidak cukup Pak @ListyoSigitP. 
Polisi &amp; PSSI harus bertanggung jawab atas tragedi kanjuruhan. 

#PrayForKanjuruhan https://t.co/uE3AME8hRk"
8376,2022-10-02 11:05:53+00:00,0,@RizalPi @Arie_Kriting Pasti mrk menyesal bro. Mrk sama spt kita manusia biasa. Tp yg terjadi di linimasa tdk berimbang. Polisi menjadi target dr segala tuduhan. Tp bagaimanapun suporter kampungan yg masuk ke lapangan dan provokasi ada andil dalam terjadinya pertumpahan nyawa di kanjuruhan.
8377,2022-10-02 11:04:47+00:00,0,"Berkaca dari tragedi di Kanjuruhan, jika pada saat kejadian di H Dimurthala saat itu polisi mengambil tindakan tegas, mungkin akan lain cerita, keadaan stadion mungkin akan sangat kacau dan panik, dan mungkin saja akan ada korban jiwa."
8378,2022-10-02 11:04:00+00:00,0,"Tragedi di Stadion Kanjuruhan, Mahfud MD: Polisi Sudah Usulkan Pertandingan Sore Dan Penonton Sesuai Kapasitas Stadion https://t.co/6dCM1GGTXH"
8379,2022-10-02 11:03:42+00:00,0,"Siapa yang mau disalahkan?
Arogansi Suporter? Atau Tembakan gas airmata Polisi?

""Fanatik Sama Klub Sepak Bola Boleh, Namun jika merenggut nyawa, BUBARKAN.!!!""

|PSSI|Kanjuruhan|Arema|Aremania|Persebaya|Bonek|Menpora|FIFA|Gobok|Indosiar|
#PrayForKanjuruhan #kanjuruhan #aremania https://t.co/i68jzZoB5T"
8380,2022-10-02 11:03:19+00:00,0,"As I've said, kekerasan negara itu bukan barang baru. Ga usah pura-pura kaget lihat tentara dan polisi bisa setelengas itu di Kanjuruhan. Di Papua, kekerasan macam ini sudah terjadi bertahun... https://t.co/09jgjYLbZZ"
8381,2022-10-02 11:03:04+00:00,2,"Seko sambo karo kanjuruhan awdw ddi mudeng nek polisi kui renek sg bener, oknum² o nek di lumpukne yo dadi negoro."
8382,2022-10-02 11:02:46+00:00,0,"Peristiwa yang ramai ditengah Polisi: -Pembunuhan berencana Sambo dkk.
-Kanjuruhan Malang
-[coba apa lagi?]"
8383,2022-10-02 11:00:50+00:00,0,"Contoh pemimpin yang antipati, sudah berkuasa dengan enteng membenarkan tindakan yang menyebabkan 129 orang meninggal dunia #rezim

Mahfud Md Ungkap Alasan Polisi Pakai Gas Air Mata di Kanjuruhan https://t.co/fmJFlrAJjl"
8384,2022-10-02 11:00:48+00:00,0,"Sampe rumah, Ngobrol soal tragedi Kanjuruhan. Doi langsung bilang “awas km kalo nonton ke stadion. Di gebukinnya bukan sama sama polisi, tapi sama aku”🥊🥊"
8385,2022-10-02 11:00:48+00:00,10,PSSI buka suara soal keputusan PT Liga Indonesia Baru (LIB) menolak rekomendasi polisi mengubah jam pertandingan Arema FC vs Persebaya Surabaya di Kanjuruhan. https://t.co/NinQAwrwuO
8386,2022-10-02 11:00:35+00:00,1,"Imbas nduwe mbah omahe ga adoh teko kanjuruhan, dalane di blokir polisi, bapakku gaiso balik suroboyo🥲"
8387,2022-10-02 10:58:37+00:00,0,"Korban selamat tragedi setelah laga Arema Vs Persebaya di Stadion Kanjuruhan, Riyan (22), mengalami patah tulang di bagian tangan kanan.
#prayforkanjuruhan #fifa #gasairmata #polisi #indosiar #iwanbule #isilop #malang #liga1 #menpora #arema #persebaya

https://t.co/ijg7WNEG7Z"
8388,2022-10-02 10:57:47+00:00,0,"Polisi: (tembak anggota sendiri)
Polisi: (penembakan Kanjuruhan)
Komnas HAM: kerjaan kemaren belom kelar, ini mah alamat nambah lagi"
8389,2022-10-02 10:57:09+00:00,0,"@NOTASLIMBOY Apakah iwan fals akan menciptakan lagu berjudul "" gas air mata polisi di kanjuruhan"" ?"
8390,2022-10-02 10:56:36+00:00,0,Mahfud Md Ungkap Alasan Polisi Tembakkan Gas Air Mata di Kanjuruhan https://t.co/KIbWgcE89H
8391,2022-10-02 10:56:27+00:00,22,Komnas HAM akan mempelajari aturan-aturan dan temuan tregedi Kanjuruhan. Khususnya soal penggunaan gas air mata oleh polisi. #TragediKanjuruhan https://t.co/pWSdEMrF5D
8392,2022-10-02 10:56:22+00:00,0,"Penggunaan Gas Air Mata di stadion #kanjuruhan memperlihatkan AROGANSI polisi dengan melakukan tindakan Represif terhdap mereka yang WAJIB MEREKA LINDUNGI, tapi kenyataan berbeda jauh, Ratusan nyawa hilang sia2 akibat AROGANSI
#PrayForKanjuruhan #KanjuruhanDisaster"
8393,2022-10-02 10:55:37+00:00,0,"https://t.co/efJSM4jquE

Sederet kandungan gas air mata, dipakai polisi saat terjadi kerusuhan di Stadion Kanjuruhan, Malang."
8394,2022-10-02 10:52:45+00:00,5,"Dari kasus tragedi Kanjuruhan dan penanganan massa sebelum2nya jadi semakin jelas bahwa SOP Polisi dalam penanganan massa itu yaa : LUMPUHKAN. 
Omong kosong soal presisi dan mengayomi. 
Rombak total sistem ditubuh polri! 

#PrayForKanjuruhan"
8395,2022-10-02 10:52:05+00:00,0,"Kesaksian Tragedi di Kanjuruhan: Tembakan Gas Air Mata dan Anjing Polisi Dilepas https://t.co/3FyjljQQxr

Install aplikasi kumparan, baca lebih nyaman tanpa iklan https://t.co/3Xmw9fnizO"
8396,2022-10-02 10:51:47+00:00,1,"Kutipan suara Suporter Arema “POLISI DJUANCUK,”

@jokowi reformasi di kepolisian menjadi Kebutuhan negara 

Jangan hanya memberikan ungkapan duka tapi harus ada perbaikan di Departemen kepolisian seluruh Indonesia 

Kasus sambo km 50 demo jakrta maksar dst 

Klimaks di Kanjuruhan https://t.co/N2F1reZaaq https://t.co/CmCo7NRRTy"
8397,2022-10-02 10:51:18+00:00,0,"👇👇
127 Suporter-Polisi Tewas dalam Kerusuhan di Stadion Kanjuruhan - https://t.co/zuPNxOQuOd 
https://t.co/X64bR6DUiR

#bali #tabanan #denpasar #baliviral #indonesia #beritabali #Infobali"
8398,2022-10-02 10:51:12+00:00,0,"Tragedi di Stadion Kanjuruhan yang sebabkan ratusan korban tewas diduga karena Berdesakan setelah polisi tembakan gas air mata

https://t.co/u6NHXfCWsO https://t.co/DCBeVTPnA0"
8399,2022-10-02 10:49:38+00:00,0,"Kritisi Soal Gas Air Mata di Tragedi Kanjuruhan, Ernest Prakasa Sindir Polisi Begini https://t.co/98r325YIlt"
8400,2022-10-02 10:46:57+00:00,0,"https://t.co/HrmGmvQe8O

FIFA melarang gas air mata dalam pengamanan di stadion sepakbola. Namun gas air mata ditembakkan polisi dalam tragedi Kanjuruhan untuk bubarkan ricuh suporter."
8401,2022-10-02 10:46:37+00:00,0,Iptu Anwari duduk terdiam sambil tatapannya menerawang kosong. Ia salah satu polisi yang selamat dari tragedi Kanjuruhan yang menewaskan satu rekannya https://t.co/W1iBJbk3Ml
8402,2022-10-02 10:46:31+00:00,15,FIFA melarang gas air mata dalam pengamanan di stadion sepakbola. Namun gas air mata ditembakkan polisi dalam tragedi Kanjuruhan. Bagaimana aturan dan penjelasannya? #TragediKanjuruhan https://t.co/Q5nLEsNwIZ
8403,2022-10-02 10:46:26+00:00,0,"https://t.co/HrUmQ0HakY

Komnas HAM akan mempelajari aturan-aturan dan temuan tregedi Kanjuruhan. Khususnya soal penggunaan gas air mata oleh polisi."
8404,2022-10-02 10:45:15+00:00,1,"Sedih! Tragedi sepakbola di Kanjuruhan harus jadi pembelajaran mendasar bagi polisi, asosiasi, fans, dan cara pengelolaan spkbola. Mrk penggemar spkbola, bukan demonstran"
8405,2022-10-02 10:45:09+00:00,1,"Sebuah tragedi pertandingan sepak bola di Stadion Kanjuruhan di Malang, Jawa Timur, Indonesia, pada 01 Oktober 2022, menewaskan sedikitnya 174 orang, setelah suporter menyerbu lapangan dan polisi menggunakan gas air mata untuk mengendalikan massa.
https://t.co/EysKA6X9AW"
8406,2022-10-02 10:44:45+00:00,0,"@tharco @Nufel @BBCIndonesia Rusuh di Kanjuruhan adlh aremania vs polisi, bukan vs bonek. Aremania ga terima klubnya kalah, lgsg protes turun ke lapangan, dan ricuh. Bonek-nya pada anteng nobar bola di kotanya sendiri, ga ikutan nonton ke stadion. Beritanya udh banyak, tinggal cari aj.. Jd jgn hujat bonek jg"
8407,2022-10-02 10:44:09+00:00,0,"@tharco @nafissbay @BBCIndonesia Rusuh di Kanjuruhan adlh aremania vs polisi, bukan vs bonek. Aremania ga terima klubnya kalah, lgsg protes turun ke lapangan, dan ricuh. Bonek-nya pada anteng nobar bola di kotanya sendiri, ga ikutan nonton ke stadion. Beritanya udh banyak, tinggal cari aj.. Jd jgn hujat bonek jg"
8408,2022-10-02 10:43:38+00:00,0,"@tharco @faridafriandi @BBCIndonesia Rusuh di Kanjuruhan adlh aremania vs polisi, bukan vs bonek. Aremania ga terima klubnya kalah, lgsg protes turun ke lapangan, dan ricuh. Bonek-nya pada anteng nobar bola di kotanya sendiri, ga ikutan nonton ke stadion. Beritanya udh banyak, tinggal cari aj.. Jd jgn hujat bonek jg"
8409,2022-10-02 10:43:03+00:00,0,Ernest Prakasa mengkritisi tindakan polisi soal penyemprotan gas air mata saat tragedi Kanjuruhan. #Gasairmata https://t.co/o0ZSmfGpsz
8410,2022-10-02 10:41:22+00:00,0,"@polseksrandakan Wah, polisi mendukung panyiksaan supporter di kanjuruhan. Senang sekali saya bayar pajak, uangnya dipake untuk mengaji anda-anda ini.."
8411,2022-10-02 10:41:17+00:00,0,"@bbbbaall Percuma lapor polisi
.
.
#kanjuruhan #ripsepakbolaindonesia #aremania"
8412,2022-10-02 10:40:32+00:00,0,"Korban selamat tragedi setelah laga Arema Vs Persebaya di Stadion Kanjuruhan, Riyan (22), mengalami patah tulang di bagian tangan kanan.
#prayforkanjuruhan #fifa #gasairmata #polisi #indosiar #iwanbule #isilop #malang #liga1 #menpora #arema #persebaya

https://t.co/oPSCalBaec"
8413,2022-10-02 10:38:56+00:00,0,"Sedih dan malu, dunia internasional ngelihat Indonesia bukan di prestasinya tapi di tragedinya.. 

Setelah merenung menurutku yg salah:
1. Supporter yg turun dan anarkis
2. Polisi yg menembakkan gas air mata
3. PT. LIB selaku penyelenggara yg ""tdk siap""

Turut berduka, Kanjuruhan"
8414,2022-10-02 10:38:54+00:00,1,"Sebuah tragedi pertandingan sepak bola di Stadion Kanjuruhan di Malang, Jawa Timur, Indonesia, pada 01 Oktober 2022, menewaskan sedikitnya 174 orang, setelah para penggemar menyerbu lapangan dan polisi menggunakan gas air mata untuk mengendalikan massa.
https://t.co/KPWsXfOBaN"
8415,2022-10-02 10:37:41+00:00,0,"@aewin86 Persebaya ngancurin stadion sidoarjo gada korban jiwa karena ga pake gas air mata,beda cerita dengan di kanjuruhan malang polisi TOLOL"
8416,2022-10-02 10:37:12+00:00,1804,Polisi yang menyatakan penembakan gas air mata di Kanjuruhan sesuai prosedur harus segera dipecat dan dibawa ke pengadilan. Orang ini jelas mau lari dari tanggungjawab.
8417,2022-10-02 10:36:13+00:00,0,gimana kabarnya setelah banyak drama dari tragedi kanjuruhan sampe prank KDRT ke polisi? wiwiwiwww
8418,2022-10-02 10:35:28+00:00,1,"Tentara dan polisi di setadiun kanjuruhan i hate you mana ada melerai sebuah kerusuhan dengan kekerasan lagi itu mah pembunuhan  di bawah kata  ""SOP"" 
#PrayForKanjuruhan #prayforarema #PrayForIndonesia 
dahlah gak mau lihat tl lagi sakit banget ni hati https://t.co/McRDsNtHHE"
8419,2022-10-02 10:34:36+00:00,1,"Pak @mohmahfudmd udh jlskan dg regulasi lrangan Tear Gas FIFA psal 19 b di aturan FIFA itu di akui  Persepak Bolaan Dunia."" Tear Gas Mematikan "" TRBUKTIKAN ?
#PrayKanjuruhan
#PrayKanjuruhan  
Mahfud Md Ungkap Alasan Polisi Pakai Gas Air Mata di Kanjuruhan https://t.co/OpZmzEGZCq"
8420,2022-10-02 10:34:21+00:00,0,DASAR BUZZER LAKNAT!!! Masih aja ada yang ngebelain Polisi dalam Tragedi di Kanjuruhan https://t.co/WpPlI3qrNF
8421,2022-10-02 10:34:02+00:00,0,"@racun_siput @ratinsyahh @pemburudolarr @ristr8o @detikcom Coba lu cek di stadion kanjuruhan kalau pakai mobil watercanon bisa masuk gak ??

Gak gue ttep ngebela polisi"
8422,2022-10-02 10:33:19+00:00,3,"Setelah gue baca²in berita tragedi Kanjuruhan tuh ga bakalan jadi serusuh itu sampai banyak korban jiwa  kalau polisi ngga ngelempar gas air mata, yang bikin jadi pada panik karena itu penonton yg adem ayem jd kalang kabut akhirnya sampe ada yg keinjek² #PrayForKanjuruhan"
8423,2022-10-02 10:33:19+00:00,1,"https://t.co/ccJCN7b2qD

jangankan karena PSSI menolak menggunakan stadion JIS, 

namun pasca tragedi kanjuruhan, bisa2 tak ada pertandingan sepakbola yang bisa dilangsungkan di seluruh stadion manapun di nusantara  

Polisi FIFA Gas Air Mata Kanjuruhan Banned Goblok"
8424,2022-10-02 10:32:13+00:00,0,"Dari semua tweet yg aku baca ini sih yg paling sepemikiran sama aku. Dari story temen ku yg liat di kanjuruhan, kayak aku bingung kenapa harus nyerang ke tengah lapangan? Disitu uda ngga masuk akal, kalo uda kayak gitu polisi disuruh gimana? https://t.co/rz4QwU7Kgq"
8425,2022-10-02 10:31:15+00:00,0,disini aku mau curhat sedikit soal perasaanku selama menjadi anak dari polisi pasca kejadian Kanjuruhan
8426,2022-10-02 10:31:10+00:00,21,"Penggunaan Gas Air Mata oleh Polisi Isilop Goblok Pembunuh di Kanjuruhan Melanggar Aturan FIFA
https://t.co/iPsMY9Y09u
Pecat Kapolres Malang !
Pecat Kapolda Jatim !
Pecat Ketua PSSI Iwan Bule !
Isilop adlh biang kerok 185 nyawa di  Kanjuruhan Malang

Dihalau aj, gosah ditendang https://t.co/BfQQ32SJIW"
8427,2022-10-02 10:30:58+00:00,0,@pn7l7h Dalam Kasus kanjuruhan kadrun memperkeruh keadaan.. Smuanya salah jokowi dan polisi menurut mereka
8428,2022-10-02 10:30:43+00:00,2,"evaluasi benar benar harus dilakukan
-Polisi tidak ingin ini terjadi, tapi oknum polisi malah terprovokasi
-Suporter memang salah, tapi ada suporter yg tidak tau apa apa
-Jam tayang demi rating, tapi lupa akan hal penting 
#kanjuruhan #FIFA #PrayForKanjuruhan https://t.co/gW5AnnVJ8G"
8429,2022-10-02 10:30:21+00:00,0,"Usul Polisi Ditolak

Mahfud juga mengungkap aparat sebelumnya sudah mengusulkan agar pertandingan Arema FC melawan Persebaya di Stadion Kanjuruhan, Malang agar dilaksanakan sore. Jumlah penonton pun diminta disesuaikan.

https://t.co/0StMkBqy6z"
8430,2022-10-02 10:28:55+00:00,0,"2 Anggota Polisi Tewas di Tragedi Kanjuruhan...

Tragedi sepak bola di Stadion Kanjuruhan, Kabupaten Malang memakan banyak korban jiwa.

Diketahui ada 129 orang tewas dalam Tragedi Kanjuruhan setelah pertandingan antara Arema Malan…https://t.co/bCAg57OWvK https://t.co/9zF3FkUr6N"
8431,2022-10-02 10:28:05+00:00,0,"Evaluasi menyeluruh tidak hanya untuk kasus di Kanjuruhan, sudah terlalu sering Kepolisian menjadi biang persoalan alih-alih peredan kericuhan. Ingat betul-betul ya, Polisi itu sipil bukan militer!"
8432,2022-10-02 10:27:13+00:00,0,Tadi sempet denger radio yang menyebutkan tragedi kanjuruhan sedang dalam investigasi lebih lanjut oleh polisi. Haa?????????????
8433,2022-10-02 10:27:05+00:00,0,"gas air mata mu akhirnya bisa membuat seluruh dunia menitikan air mata
#kanjuruhan #POLISI"
8434,2022-10-02 10:26:55+00:00,0,"@Widyahyein Bonek ga ada sangkut-pautnya sm rusuh di Kanjuruhan td mlm, karena ga ikut hadir ke stadion, tapi nobar di kotanya sendiri.. Rusuh kmren adlh aremania vs polisi. Aremania ga terima klubnya kalah, protes turun lapangan, dan ricuh. Jd jgn bawa2 nama Bonek drpd jd fitnah."
8435,2022-10-02 10:26:02+00:00,0,"@andrias_dhimas @AfeliaIchiOca @SudirwanTeguh @GojekOnly Di Sidoarjo suporter yg rusuh gak sampek seperti banyak nyawa mati sia2, di kanjuruhan polisi juga mati karena tidak pakai masker, dia mati saat kena gas aer mata."
8436,2022-10-02 10:25:12+00:00,0,"pray for kanjuruhan, pen bgt jd polisi https://t.co/salfApOlBX"
8437,2022-10-02 10:23:40+00:00,0,"Usul Polisi Ditolak 

Mahfud juga mengungkap aparat sebelumnya sudah mengusulkan agar pertandingan Arema FC melawan Persebaya di Stadion Kanjuruhan, Malang agar dilaksanakan sore. Jumlah penonton pun diminta disesuaikan. 

https://t.co/nN3g7ZWNGj"
8438,2022-10-02 10:23:27+00:00,0,"Tragedi di Kanjuruhan, Jokowi Minta Kapolri Usut Tuntas dan Perintahkan PSSI Hentikan Liga 1 https://t.co/4t2s2Hebq7

FIFA A.C.A.B Penanganan Korban Sidoarjo Gas Air Mata 2 Oktober Goblok Banned UNESCO Polisi TVRI Suporter Indosiar Timnas #PrayForKanjuruhan"
8439,2022-10-02 10:23:20+00:00,0,"seperti biasa , mulai saling lempar tanggung jawab ?

PSSI buka suara terkait keputusan LIB menolak rekomendasi polisi mengubah jadwal pertandingan Arema FC vs Persebaya Surabaya di Stadion Kanjuruhan.

 https://t.co/FPabQANTK9"
8440,2022-10-02 10:22:59+00:00,0,"#Usuttuntas , ada apa #sambo #polisi Potret Kerusuhan Suporter Arema di Stadion Kanjuruhan, 127 Orang Tewas https://t.co/JGCSfoKuAt"
8441,2022-10-02 10:22:50+00:00,0,Mahfud MD: Polisi Sudah Usulkan Pertandingan Sore dan Penonton Sesuaikan Kapasitas Stadion Kanjuruhan https://t.co/CCueBHo6ae
8442,2022-10-02 10:22:02+00:00,0,"aparat harus sadar bahwa mereka sudah mulai kehilangan kewibawaan terhadap rakyat
rakyat juga harus sadar bahwa aparat kita mempunyai emosi dan fasilitas.

“turut berduka cita aremania yg jadi korban

Indosiar
Liga1
FIFA
Polisi
Tentara
Rakyat
Kanjuruhan"
